timestamp_desired_position_mm;desired_position_mm;error_mm;position_mm;speed_rpm
1684191523290;20;0;0;26.498021481062747
1684191523296;20;0;0;26.498021481062747
1684191523301;20;0;0;26.498021481062747
1684191523306;20;0;0;26.498021481062747
1684191523311;20;0;0;26.498021481062747
1684191523316;20;0;0;26.498021481062747
1684191523321;20;0;0;26.498021481062747
1684191523326;20;0;0;26.498021481062747
1684191523331;20;0;0;26.498021481062747
1684191523335;20;0;0;26.498021481062747
1684191523339;20;0;0;26.498021481062747
1684191523344;20;0;0;26.498021481062747
1684191523349;20;0;0;26.498021481062747
1684191523353;20;0;0;26.498021481062747
1684191523356;20;0;0;26.498021481062747
1684191523361;20;0;0;26.498021481062747
1684191523365;20;0;0;26.498021481062747
1684191523369;20;0;0;26.498021481062747
1684191523373;20;0;0;26.498021481062747
1684191523377;20;0;0;26.498021481062747
1684191523382;20;0;0;26.498021481062747
1684191523386;20;0;0;26.498021481062747
1684191523390;20;0;0;26.498021481062747
1684191523398;20;0;0;26.498021481062747
1684191523406;20;0;0;26.498021481062747
1684191523410;20;0;0;26.498021481062747
1684191523414;20;0;0;26.498021481062747
1684191523419;20;0;0;26.498021481062747
1684191523423;20;0;0;26.498021481062747
1684191523428;20;0;0;26.498021481062747
1684191523434;20;0;0;26.498021481062747
1684191523440;20;0;0;26.498021481062747
1684191523445;20;0;0;26.498021481062747
1684191523449;20;0;0;26.498021481062747
1684191523453;20;0;0;26.498021481062747
1684191523458;20;0;0;26.498021481062747
1684191523463;20;0;0;26.498021481062747
1684191523468;20;0;0;26.498021481062747
1684191523473;20;0;0;26.498021481062747
1684191523480;20;0;0;26.498021481062747
1684191523485;20;0;0;26.498021481062747
1684191523490;20;0;0;26.498021481062747
1684191523494;20;0;0;26.498021481062747
1684191523499;20;0;0;26.498021481062747
1684191523503;20;0;0;26.498021481062747
1684191523507;20;0;0;26.498021481062747
1684191523512;20;0;0;26.498021481062747
1684191523518;20;0;0;26.498021481062747
1684191523524;20;0;0;26.498021481062747
1684191523529;20;0;0;26.498021481062747
1684191523533;20;0;0;26.498021481062747
1684191523537;20;0;0;26.498021481062747
1684191523542;20;0;0;26.498021481062747
1684191523546;20;0;0;26.498021481062747
1684191523550;20;0;0;26.498021481062747
1684191523555;20;0;0;26.498021481062747
1684191523561;20;0;0;26.498021481062747
1684191523566;20;0;0;26.498021481062747
1684191523570;20;0;0;26.498021481062747
1684191523574;20;0;0;26.498021481062747
1684191523578;20;0;0;26.498021481062747
1684191523582;20;0;0;26.498021481062747
1684191523585;20;0;0;26.498021481062747
1684191523589;20;0;0;26.498021481062747
1684191523593;20;0;0;26.498021481062747
1684191523598;20;0;0;26.498021481062747
1684191523602;20;0;0;26.498021481062747
1684191523606;20;0;0;26.498021481062747
1684191523609;20;0;0;26.498021481062747
1684191523614;20;0;0;26.498021481062747
1684191523618;20;0;0;26.498021481062747
1684191523622;20;0;0;26.498021481062747
1684191523627;20;0;0;26.498021481062747
1684191523632;20;0;0;26.498021481062747
1684191523637;20;0;0;26.498021481062747
1684191523643;20;0;0;26.498021481062747
1684191523648;20;0;0;26.498021481062747
1684191523652;20;0;0;26.498021481062747
1684191523657;20;0;0;26.498021481062747
1684191523662;20;0;0;26.498021481062747
1684191523667;20;0;0;26.498021481062747
1684191523671;20;0;0;26.498021481062747
1684191523675;20;0;0;26.498021481062747
1684191523680;20;0;0;26.498021481062747
1684191523685;20;0;0;26.498021481062747
1684191523689;20;0;0;26.498021481062747
1684191523693;20;0;0;26.498021481062747
1684191523697;20;0;0;26.498021481062747
1684191523701;20;0;0;26.498021481062747
1684191523706;20;0;0;26.498021481062747
1684191523710;20;0;0;26.498021481062747
1684191523715;20;0;0;26.498021481062747
1684191523721;20;0;0;26.498021481062747
1684191523727;20;0;0;26.498021481062747
1684191523732;20;0;0;26.498021481062747
1684191523737;20;0;0;26.498021481062747
1684191523742;20;0;0;26.498021481062747
1684191523747;20;0;0;26.498021481062747
1684191523751;20;0;0;26.498021481062747
1684191523755;20;0;0;26.498021481062747
1684191523761;20;0;0;26.498021481062747
1684191523766;20;0;0;26.498021481062747
1684191523770;20;0;0;26.498021481062747
1684191523774;20;0;0;26.498021481062747
1684191523779;20;0;0;26.498021481062747
1684191523783;20;0;0;26.498021481062747
1684191523787;20;0;0;26.498021481062747
1684191523791;20;-130.6859093730602;150.66418373680943;26.498021481062747
1684191523795;20;-130.6859093730602;150.66418373680943;26.498021481062747
1684191523800;20;-130.6859093730602;150.66418373680943;26.498021481062747
1684191523804;20;-130.6859093730602;150.66418373680943;26.498021481062747
1684191523809;20;-130.6859093730602;150.66418373680943;49.57694341618191
1684191523813;20;-130.6859093730602;150.66418373680943;49.57694341618191
1684191523817;20;-130.6859093730602;150.66418373680943;49.57694341618191
1684191523821;20;-130.6859093730602;150.66418373680943;49.57694341618191
1684191523825;20;-130.6859093730602;150.66418373680943;52.22841225626741
1684191523829;20;-130.6859093730602;150.66418373680943;52.22841225626741
1684191523833;20;-130.6859093730602;150.66418373680943;52.22841225626741
1684191523837;20;-130.6859093730602;150.66418373680943;75
1684191523840;20;-130.04965859714463;150.02793296089385;75
1684191523845;20;-130.04965859714463;150.02793296089385;75
1684191523849;20;-130.04965859714463;150.02793296089385;88.69441816461683
1684191523853;20;-130.04965859714463;150.02793296089385;88.69441816461683
1684191523858;20;-130.04965859714463;150.02793296089385;97.55463059313216
1684191523862;20;-130.04965859714463;150.02793296089385;97.55463059313216
1684191523866;20;-130.04965859714463;150.02793296089385;97.65625
1684191523870;20;-130.04965859714463;150.02793296089385;97.65625
1684191523874;20;-130.04965859714463;150.02793296089385;97.65625
1684191523881;20;-130.04965859714463;150.02793296089385;100.80645161290323
1684191523886;20;-130.04965859714463;150.02793296089385;103.02197802197803
1684191523890;20;-128.7771570453135;148.7554314090627;103.02197802197803
1684191523894;20;-128.7771570453135;148.7554314090627;107.14285714285714
1684191523897;20;-128.7771570453135;148.7554314090627;107.14285714285714
1684191523901;20;-128.7771570453135;148.7554314090627;107.14285714285714
1684191523905;20;-128.7771570453135;148.7554314090627;104.16666666666667
1684191523908;20;-128.7771570453135;148.7554314090627;104.16666666666667
1684191523912;20;-128.7771570453135;148.7554314090627;101.02370689655173
1684191523916;20;-128.7771570453135;148.7554314090627;101.02370689655173
1684191523919;20;-128.7771570453135;148.7554314090627;101.02370689655173
1684191523923;20;-128.7771570453135;148.7554314090627;102.3471615720524
1684191523927;20;-128.7771570453135;148.7554314090627;102.3471615720524
1684191523931;20;-128.7771570453135;148.7554314090627;106.65529010238907
1684191523934;20;-128.7771570453135;148.7554314090627;106.65529010238907
1684191523938;20;-127.3774053382992;147.35567970204843;107.88262370540852
1684191523942;20;-127.3774053382992;147.35567970204843;107.88262370540852
1684191523946;20;-127.3774053382992;147.35567970204843;102.23555070883314
1684191523951;20;-127.3774053382992;147.35567970204843;102.23555070883314
1684191523955;20;-127.3774053382992;147.35567970204843;102.23555070883314
1684191523959;20;-127.3774053382992;147.35567970204843;105.57432432432432
1684191523962;20;-127.3774053382992;147.35567970204843;105.57432432432432
1684191523966;20;-127.3774053382992;147.35567970204843;107.02054794520548
1684191523969;20;-127.3774053382992;147.35567970204843;107.02054794520548
1684191523973;20;-127.3774053382992;147.35567970204843;110.42402826855124
1684191523977;20;-127.3774053382992;147.35567970204843;110.42402826855124
1684191523981;20;-127.3774053382992;147.35567970204843;110.42402826855124
1684191523985;20;-127.3774053382992;147.35567970204843;103.02197802197803
1684191523988;20;-125.8504034761018;145.82867783985103;103.02197802197803
1684191523992;20;-125.8504034761018;145.82867783985103;106.05203619909503
1684191523996;20;-125.8504034761018;145.82867783985103;106.05203619909503
1684191523999;20;-125.8504034761018;145.82867783985103;108.88501742160278
1684191524003;20;-125.8504034761018;145.82867783985103;108.88501742160278
1684191524006;20;-125.8504034761018;145.82867783985103;108.88501742160278
1684191524011;20;-125.8504034761018;145.82867783985103;105.57432432432432
1684191524017;20;-125.8504034761018;145.82867783985103;105.57432432432432
1684191524020;20;-125.8504034761018;145.82867783985103;100.91496232508074
1684191524024;20;-125.8504034761018;145.82867783985103;100.91496232508074
1684191524028;20;-125.8504034761018;145.82867783985103;104.86577181208054
1684191524032;20;-125.8504034761018;145.82867783985103;104.86577181208054
1684191524035;20;-125.8504034761018;145.82867783985103;106.17214043035108
1684191524039;20;-124.45065176908753;144.42892613283675;106.17214043035108
1684191524043;20;-124.45065176908753;144.42892613283675;106.17214043035108
1684191524046;20;-124.45065176908753;144.42892613283675;100.05336179295624
1684191524050;20;-124.45065176908753;144.42892613283675;100.05336179295624
1684191524053;20;-124.45065176908753;144.42892613283675;100.05336179295624
1684191524057;20;-124.45065176908753;144.42892613283675;95.66326530612245
1684191524061;20;-124.45065176908753;144.42892613283675;95.66326530612245
1684191524064;20;-124.45065176908753;144.42892613283675;102.45901639344262
1684191524068;20;-124.45065176908753;144.42892613283675;102.45901639344262
1684191524072;20;-124.45065176908753;144.42892613283675;104.2825361512792
1684191524079;20;-124.45065176908753;144.42892613283675;104.2825361512792
1684191524083;20;-124.45065176908753;144.42892613283675;103.2488986784141
1684191524086;20;-124.45065176908753;144.42892613283675;103.2488986784141
1684191524090;20;-123.05090006207325;143.02917442582248;103.2488986784141
1684191524094;20;-123.05090006207325;143.02917442582248;98.27044025157232
1684191524099;20;-123.05090006207325;143.02917442582248;98.27044025157232
1684191524103;20;-123.05090006207325;143.02917442582248;106.17214043035108
1684191524107;20;-123.05090006207325;143.02917442582248;106.17214043035108
1684191524111;20;-123.05090006207325;143.02917442582248;109.26573426573427
1684191524114;20;-123.05090006207325;143.02917442582248;109.26573426573427
1684191524118;20;-123.05090006207325;143.02917442582248;103.36273428886439
1684191524121;20;-123.05090006207325;143.02917442582248;103.36273428886439
