timestamp_desired_position_mm;desired_position_mm;error_mm;position_mm;speed_rpm
1684271784289;20;0;0;24.31906614785992
1684271784295;20;0;0;24.31906614785992
1684271784301;20;0;0;24.31906614785992
1684271784306;20;0;0;24.31906614785992
1684271784311;20;0;0;24.31906614785992
1684271784318;20;0;0;24.31906614785992
1684271784323;20;0;0;24.31906614785992
1684271784327;20;0;0;24.31906614785992
1684271784332;20;0;0;24.31906614785992
1684271784336;20;0;0;24.31906614785992
1684271784340;20;0;0;24.31906614785992
1684271784344;20;0;0;24.31906614785992
1684271784349;20;0;0;24.31906614785992
1684271784353;20;0;0;24.31906614785992
1684271784358;20;0;0;24.31906614785992
1684271784362;20;0;0;24.31906614785992
1684271784366;20;0;0;24.31906614785992
1684271784371;20;0;0;24.31906614785992
1684271784375;20;0;0;24.31906614785992
1684271784379;20;0;0;24.31906614785992
1684271784383;20;0;0;24.31906614785992
1684271784387;20;0;0;24.31906614785992
1684271784391;20;0;0;24.31906614785992
1684271784395;20;0;0;24.31906614785992
1684271784399;20;0;0;24.31906614785992
1684271784403;20;0;0;24.31906614785992
1684271784407;20;0;0;24.31906614785992
1684271784411;20;0;0;24.31906614785992
1684271784415;20;0;0;24.31906614785992
1684271784420;20;0;0;24.31906614785992
1684271784424;20;0;0;24.31906614785992
1684271784428;20;0;0;24.31906614785992
1684271784432;20;0;0;24.31906614785992
1684271784436;20;0;0;24.31906614785992
1684271784440;20;0;0;24.31906614785992
1684271784443;20;0;0;24.31906614785992
1684271784447;20;0;0;24.31906614785992
1684271784452;20;0;0;24.31906614785992
1684271784456;20;0;0;24.31906614785992
1684271784459;20;0;0;24.31906614785992
1684271784469;20;0;0;24.31906614785992
1684271784479;20;0;0;24.31906614785992
1684271784484;20;0;0;24.31906614785992
1684271784488;20;0;0;24.31906614785992
1684271784492;20;0;0;24.31906614785992
1684271784495;20;0;0;24.31906614785992
1684271784500;20;0;0;24.31906614785992
1684271784504;20;0;0;24.31906614785992
1684271784511;20;0;0;24.31906614785992
1684271784519;20;0;0;24.31906614785992
1684271784524;20;0;0;24.31906614785992
1684271784528;20;0;0;24.31906614785992
1684271784532;20;0;0;24.31906614785992
1684271784536;20;0;0;24.31906614785992
1684271784540;20;0;0;24.31906614785992
1684271784544;20;0;0;24.31906614785992
1684271784549;20;0;0;24.31906614785992
1684271784554;20;0;0;24.31906614785992
1684271784559;20;0;0;24.31906614785992
1684271784564;20;0;0;24.31906614785992
1684271784568;20;0;0;24.31906614785992
1684271784573;20;0;0;24.31906614785992
1684271784577;20;0;0;24.31906614785992
1684271784581;20;0;0;24.31906614785992
1684271784585;20;0;0;24.31906614785992
1684271784591;20;0;0;24.31906614785992
1684271784597;20;0;0;24.31906614785992
1684271784602;20;0;0;24.31906614785992
1684271784607;20;0;0;24.31906614785992
1684271784612;20;0;0;24.31906614785992
1684271784616;20;0;0;24.31906614785992
1684271784621;20;0;0;24.31906614785992
1684271784625;20;0;0;24.31906614785992
1684271784630;20;0;0;24.31906614785992
1684271784636;20;0;0;24.31906614785992
1684271784640;20;0;0;24.31906614785992
1684271784644;20;0;0;24.31906614785992
1684271784648;20;0;0;24.31906614785992
1684271784653;20;0;0;24.31906614785992
1684271784657;20;0;0;24.31906614785992
1684271784661;20;0;0;24.31906614785992
1684271784665;20;0;0;24.31906614785992
1684271784669;20;0;0;24.31906614785992
1684271784674;20;0;0;24.31906614785992
1684271784679;20;0;0;24.31906614785992
1684271784684;20;0;0;24.31906614785992
1684271784687;20;0;0;24.31906614785992
1684271784692;20;-130.60483870967744;150.57071960297768;24.31906614785992
1684271784696;20;-130.60483870967744;150.57071960297768;24.31906614785992
1684271784700;20;-130.60483870967744;150.57071960297768;24.31906614785992
1684271784704;20;-130.60483870967744;150.57071960297768;24.31906614785992
1684271784708;20;-130.60483870967744;150.57071960297768;24.31906614785992
1684271784713;20;-130.60483870967744;150.57071960297768;24.31906614785992
1684271784718;20;-130.47766749379653;150.44354838709677;2.1896020179372195
1684271784721;20;-130.47766749379653;150.44354838709677;2.1896020179372195
