timestamp_desired_position_mm;desired_position_mm;error_mm;position_mm;speed_rpm
1684271532135;20;0;0;24.465031315240083
1684271532139;20;0;0;24.465031315240083
1684271532144;20;0;0;24.465031315240083
1684271532148;20;0;0;24.465031315240083
1684271532152;20;0;0;24.465031315240083
1684271532156;20;0;0;24.465031315240083
1684271532160;20;0;0;24.465031315240083
1684271532165;20;0;0;24.465031315240083
1684271532168;20;0;0;24.465031315240083
1684271532173;20;0;0;24.465031315240083
1684271532177;20;0;0;24.465031315240083
1684271532181;20;0;0;24.465031315240083
1684271532185;20;0;0;24.465031315240083
1684271532189;20;0;0;24.465031315240083
1684271532194;20;0;0;24.465031315240083
1684271532198;20;0;0;24.465031315240083
1684271532202;20;0;0;24.465031315240083
1684271532207;20;0;0;24.465031315240083
1684271532211;20;0;0;24.465031315240083
1684271532214;20;0;0;24.465031315240083
1684271532218;20;0;0;24.465031315240083
1684271532222;20;0;0;24.465031315240083
1684271532227;20;0;0;24.465031315240083
1684271532231;20;0;0;24.465031315240083
1684271532234;20;0;0;24.465031315240083
1684271532238;20;0;0;24.465031315240083
1684271532243;20;0;0;24.465031315240083
1684271532247;20;0;0;24.465031315240083
1684271532251;20;0;0;24.465031315240083
1684271532255;20;0;0;24.465031315240083
1684271532258;20;0;0;24.465031315240083
1684271532265;20;0;0;24.465031315240083
1684271532275;20;0;0;24.465031315240083
1684271532280;20;0;0;24.465031315240083
1684271532284;20;0;0;24.465031315240083
1684271532288;20;0;0;24.465031315240083
1684271532293;20;0;0;24.465031315240083
1684271532297;20;0;0;24.465031315240083
1684271532301;20;0;0;24.465031315240083
1684271532311;20;0;0;24.465031315240083
1684271532316;20;0;0;24.465031315240083
1684271532320;20;0;0;24.465031315240083
1684271532324;20;0;0;24.465031315240083
1684271532328;20;0;0;24.465031315240083
1684271532332;20;0;0;24.465031315240083
1684271532335;20;0;0;24.465031315240083
1684271532340;20;0;0;24.465031315240083
1684271532345;20;0;0;24.465031315240083
1684271532350;20;0;0;24.465031315240083
1684271532354;20;0;0;24.465031315240083
1684271532358;20;0;0;24.465031315240083
1684271532362;20;0;0;24.465031315240083
1684271532366;20;0;0;24.465031315240083
1684271532370;20;0;0;24.465031315240083
1684271532375;20;0;0;24.465031315240083
1684271532379;20;0;0;24.465031315240083
1684271532383;20;0;0;24.465031315240083
1684271532390;20;0;0;24.465031315240083
1684271532395;20;0;0;24.465031315240083
1684271532400;20;0;0;24.465031315240083
1684271532406;20;0;0;24.465031315240083
1684271532411;20;0;0;24.465031315240083
1684271532415;20;0;0;24.465031315240083
1684271532419;20;0;0;24.465031315240083
1684271532423;20;0;0;24.465031315240083
1684271532428;20;0;0;24.465031315240083
1684271532432;20;0;0;24.465031315240083
1684271532436;20;0;0;24.465031315240083
1684271532440;20;0;0;24.465031315240083
1684271532445;20;0;0;24.465031315240083
1684271532448;20;0;0;24.465031315240083
